specification_id,training_environment_mae,training_environment_max_error,training_raw_mae,complexity_score,training_simplicity_adjusted_score,held_out_cycle
lb45__hl21__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.1389808091308957,3.4511639426211738,1.7574591977752898,4,2.258980809130896,2020
lb45__hl21__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.1389808091308957,3.4511639426211738,1.7574591977752898,3,2.2289808091308956,2020
lb45__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.3691955749073683,3.8228924773913797,1.988174232313962,4,2.4891955749073684,2020
lb45__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.3691955749073683,3.8228924773913797,1.988174232313962,4,2.4891955749073684,2020
lb45__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.3691955749073683,3.8228924773913797,1.988174232313962,3,2.459195574907368,2020
lb45__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.3151210860643223,3.772953610958398,1.9280914669328002,5,2.4651210860643222,2020
lb45__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.3151210860643223,3.772953610958398,1.9280914669328002,5,2.4651210860643222,2020
lb45__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.3151210860643223,3.772953610958398,1.9280914669328002,4,2.4351210860643224,2020
lb45__hl21__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.328353661237356,3.6881967129965947,1.9427943282361708,3,2.4183536612373557,2020
lb45__hl21__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.328353661237356,3.6881967129965947,1.9427943282361708,3,2.4183536612373557,2020
lb45__hl21__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.328353661237356,3.6881967129965947,1.9427943282361708,2,2.388353661237356,2020
lb45__hl21__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.2728152341815857,3.6615714442255407,1.8810849648408703,4,2.392815234181586,2020
lb45__hl21__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.2728152341815857,3.6615714442255407,1.8810849648408703,4,2.392815234181586,2020
lb45__hl21__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.2728152341815857,3.6615714442255407,1.8810849648408703,3,2.3628152341815856,2020
lb45__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.4222132861132524,3.940144668248102,2.0470828003205,4,2.5422132861132525,2020
lb45__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.4222132861132524,3.940144668248102,2.0470828003205,4,2.5422132861132525,2020
lb45__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.4222132861132524,3.940144668248102,2.0470828003205,3,2.5122132861132522,2020
lb45__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.3645070980901437,3.909401643413445,2.016027433145316,5,2.5145070980901436,2020
lb45__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.3645070980901437,3.909401643413445,2.016027433145316,5,2.5145070980901436,2020
lb45__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.3645070980901437,3.909401643413445,2.016027433145316,4,2.484507098090144,2020
lb45__hl30__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.2210089479279898,3.78365578832015,2.035752205444048,2,2.28100894792799,2020
lb45__hl30__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.2210089479279898,3.78365578832015,2.035752205444048,2,2.28100894792799,2020
lb45__hl30__q_all__sample_equal__quality_off__partisan_include__poll_level,2.2210089479279898,3.78365578832015,2.035752205444048,1,2.2510089479279896,2020
lb45__hl30__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.157082216113997,3.750979500560322,2.0704749210597866,3,2.2470822161139967,2020
lb45__hl30__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.157082216113997,3.750979500560322,2.0704749210597866,3,2.2470822161139967,2020
lb45__hl30__q_all__sample_equal__quality_on__partisan_include__poll_level,2.157082216113997,3.750979500560322,2.0704749210597866,2,2.217082216113997,2020
lb45__hl30__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.335727140897664,4.0759950282797375,2.233108924321729,3,2.425727140897664,2020
lb45__hl30__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.335727140897664,4.0759950282797375,2.233108924321729,3,2.425727140897664,2020
lb45__hl30__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.335727140897664,4.0759950282797375,2.233108924321729,2,2.395727140897664,2020
lb45__hl30__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.266858853950582,4.039543550149272,2.2691276007846364,4,2.386858853950582,2020
lb45__hl30__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.266858853950582,4.039543550149272,2.2691276007846364,4,2.386858853950582,2020
lb45__hl30__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.266858853950582,4.039543550149272,2.2691276007846364,3,2.3568588539505817,2020
lb45__hl30__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.1808917718408636,3.9021434614556822,2.211979815691446,3,2.2708917718408634,2020
lb45__hl30__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.1808917718408636,3.9021434614556822,2.211979815691446,3,2.2708917718408634,2020
lb45__hl30__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.1808917718408636,3.9021434614556822,2.211979815691446,2,2.2408917718408636,2020
lb45__hl30__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.105229311033868,3.8843519461243075,2.2762808662199134,4,2.225229311033868,2020
lb45__hl30__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.105229311033868,3.8843519461243075,2.2762808662199134,4,2.225229311033868,2020
lb45__hl30__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.105229311033868,3.8843519461243075,2.2762808662199134,3,2.195229311033868,2020
lb45__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.241006031233835,4.163228194733269,2.435280342229907,4,2.3610060312338352,2020
lb45__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.241006031233835,4.163228194733269,2.435280342229907,4,2.3610060312338352,2020
lb45__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.241006031233835,4.163228194733269,2.435280342229907,3,2.331006031233835,2020
lb45__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.15655631546788,4.137400066455974,2.500415439439529,5,2.30655631546788,2020
lb45__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.15655631546788,4.137400066455974,2.500415439439529,5,2.30655631546788,2020
lb45__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.15655631546788,4.137400066455974,2.500415439439529,4,2.27655631546788,2020
lb45__hl30__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.2188606553656975,3.633623488893125,1.8714366422610114,3,2.3088606553656974,2020
lb45__hl30__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.2188606553656975,3.633623488893125,1.8714366422610114,3,2.3088606553656974,2020
lb45__hl30__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.2188606553656975,3.633623488893125,1.8714366422610114,2,2.2788606553656976,2020
lb45__hl30__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.15586583308409,3.5797953438747676,1.881621839220178,4,2.27586583308409,2020
lb45__hl30__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.15586583308409,3.5797953438747676,1.881621839220178,4,2.27586583308409,2020
lb45__hl30__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.15586583308409,3.5797953438747676,1.881621839220178,3,2.24586583308409,2020
lb45__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.3993613584895277,3.9664441532385797,2.0406810436183718,4,2.519361358489528,2020
lb45__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.3993613584895277,3.9664441532385797,2.0406810436183718,4,2.519361358489528,2020
lb45__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.3993613584895277,3.9664441532385797,2.0406810436183718,3,2.4893613584895276,2020
lb45__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.3379185368688793,3.9152605234827225,2.0520801456903617,5,2.487918536868879,2020
lb45__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.3379185368688793,3.9152605234827225,2.0520801456903617,5,2.487918536868879,2020
lb45__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.3379185368688793,3.9152605234827225,2.0520801456903617,4,2.4579185368688794,2020
lb45__hl30__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.3611048732416644,3.8228960363388635,1.979184563796514,3,2.4511048732416643,2020
lb45__hl30__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.3611048732416644,3.8228960363388635,1.979184563796514,3,2.4511048732416643,2020
lb45__hl30__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.3611048732416644,3.8228960363388635,1.979184563796514,2,2.4211048732416645,2020
lb45__hl30__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.30170433702859,3.795910196526584,1.9597066711171964,4,2.42170433702859,2020
lb45__hl30__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.30170433702859,3.795910196526584,1.9597066711171964,4,2.42170433702859,2020
lb45__hl30__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.30170433702859,3.795910196526584,1.9597066711171964,3,2.3917043370285898,2020
lb45__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.456468332086235,4.084339007279737,2.108223133001094,4,2.576468332086235,2020
lb45__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.456468332086235,4.084339007279737,2.108223133001094,4,2.576468332086235,2020
lb45__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.456468332086235,4.084339007279737,2.108223133001094,3,2.546468332086235,2020
lb45__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.3935087665489028,4.051538675267345,2.14173339247325,5,2.5435087665489027,2020
lb45__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.3935087665489028,4.051538675267345,2.14173339247325,5,2.5435087665489027,2020
lb45__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.3935087665489028,4.051538675267345,2.14173339247325,4,2.513508766548903,2020
lb60__equal__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.460688771860564,4.50581066070848,2.5718355926171097,1,2.490688771860564,2020
lb60__equal__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.460688771860564,4.50581066070848,2.5718355926171097,1,2.490688771860564,2020
lb60__equal__q_all__sample_equal__quality_off__partisan_include__poll_level,2.460688771860564,4.50581066070848,2.5718355926171097,0,2.460688771860564,2020
lb60__equal__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.3981382138739993,4.486717318182394,2.620121387573197,2,2.4581382138739993,2020
lb60__equal__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.3981382138739993,4.486717318182394,2.620121387573197,2,2.4581382138739993,2020
lb60__equal__q_all__sample_equal__quality_on__partisan_include__poll_level,2.3981382138739993,4.486717318182394,2.620121387573197,1,2.428138213873999,2020
lb60__equal__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.5960116287070862,4.790425152759845,2.7377151872891563,2,2.6560116287070863,2020
lb60__equal__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.5960116287070862,4.790425152759845,2.7377151872891563,2,2.6560116287070863,2020
lb60__equal__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.5960116287070862,4.790425152759845,2.7377151872891563,1,2.626011628707086,2020
lb60__equal__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.522641245148115,4.759487391809992,2.7848625457437324,3,2.6126412451481147,2020
lb60__equal__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.522641245148115,4.759487391809992,2.7848625457437324,3,2.6126412451481147,2020
lb60__equal__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.522641245148115,4.759487391809992,2.7848625457437324,2,2.582641245148115,2020
lb60__equal__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.4018729004962687,4.625577750378033,2.770261104876942,2,2.4618729004962687,2020
lb60__equal__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.4018729004962687,4.625577750378033,2.770261104876942,2,2.4618729004962687,2020
lb60__equal__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.4018729004962687,4.625577750378033,2.770261104876942,1,2.4318729004962685,2020
lb60__equal__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.3310756219686763,4.62618861006013,2.8496034806654853,3,2.421075621968676,2020
lb60__equal__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.3310756219686763,4.62618861006013,2.8496034806654853,3,2.421075621968676,2020
lb60__equal__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.3310756219686763,4.62618861006013,2.8496034806654853,2,2.3910756219686764,2020
lb60__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.485697367977374,4.871622477006815,2.9505058372632478,3,2.575697367977374,2020
lb60__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.485697367977374,4.871622477006815,2.9505058372632478,3,2.575697367977374,2020
lb60__equal__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.485697367977374,4.871622477006815,2.9505058372632478,2,2.545697367977374,2020
lb60__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.454091187196788,4.853323275175066,3.026245924115856,4,2.574091187196788,2020
lb60__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.454091187196788,4.853323275175066,3.026245924115856,4,2.574091187196788,2020
lb60__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.454091187196788,4.853323275175066,3.026245924115856,3,2.5440911871967877,2020
lb60__equal__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.456003024620055,4.330394820297486,2.382135489094349,2,2.516003024620055,2020
lb60__equal__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.456003024620055,4.330394820297486,2.382135489094349,2,2.516003024620055,2020
lb60__equal__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.456003024620055,4.330394820297486,2.382135489094349,1,2.4860030246200546,2020
lb60__equal__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.388988640635272,4.280704946579723,2.4013849449465927,3,2.4789886406352717,2020
lb60__equal__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.388988640635272,4.280704946579723,2.4013849449465927,3,2.4789886406352717,2020
lb60__equal__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.388988640635272,4.280704946579723,2.4013849449465927,2,2.448988640635272,2020
lb60__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.6667104240156356,4.672295492902952,2.527905792660888,3,2.7567104240156355,2020
lb60__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.6667104240156356,4.672295492902952,2.527905792660888,3,2.7567104240156355,2020
lb60__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.6667104240156356,4.672295492902952,2.527905792660888,2,2.7267104240156357,2020
lb60__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.5969642350428677,4.621748814327438,2.5492385819911694,4,2.7169642350428678,2020
