race_id,state,district,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem
LA-4,LA,4,2026,2020 Census,LA-2026-Congressional-district-data.zip,776337,457016,37411,249039,12866,21399,1632,590468,360980,25470,179130,9106,15664,1042,291589,97243,189401,58.86824922681774,4.818912405308519,32.078723544027916,1.657269974250873,2.756406045312796,0.2102179852306408,61.134557672896754,4.313527574737327,30.336953060961815,1.5421665526328268,2.6528109906040633,0.17647018974779327,33.9246591590963,-32.1506816818074
LA-5,LA,5,2026,2020 Census,LA-2026-Congressional-district-data.zip,776285,447649,29210,275043,10123,15750,870,597119,358395,21375,198366,7702,11670,583,297877,100193,192401,57.66554809122938,3.7627933040056165,35.43067301313307,1.3040313802276227,2.0288940273224396,0.11207224150923951,60.02069939157856,3.5796884708073264,33.2205138339259,1.2898601451302,1.9543843019565614,0.09763547969500216,34.24301250196518,-31.51397499606964
LA-6,LA,6,2026,2020 Census,LA-2026-Congressional-district-data.zip,776283,481567,55711,203245,21991,14289,750,594188,383830,37592,145838,16139,10406,528,308959,101195,201438,62.034979511338,7.176635325003897,26.181817713385453,2.8328586353172747,1.8406946951047491,0.09661425021544978,64.59740014944765,6.326617164937696,24.544083690683756,2.7161437120911227,1.7512975691195378,0.08886076460648819,33.43819081197358,-33.123618376052846
MA-1,MA,1,2022,2020 Census,MA-2022-Congressional-district-data.zip,781103,542205,145763,66014,23437,14638,1472,625152,457747,98662,45708,17184,10946,1072,332480,184468,139805,69.41530118307061,18.661175286741955,8.451382212077025,3.000500574188039,1.874016614966272,0.18845145902653043,73.22171247952498,15.782081797706798,7.311501842751842,2.748771498771499,1.7509341728091727,0.1714782964782965,56.88663564342391,13.77327128684781
MA-2,MA,2,2022,2020 Census,MA-2022-Congressional-district-data.zip,781101,552952,86964,58670,65529,11513,1086,626463,462756,60158,40727,48770,8623,755,338937,197438,132437,70.79135732766953,11.133515384054046,7.511192534640206,8.389312009586469,1.473945110811534,0.13903451666301797,73.86804966933403,9.602801761636362,6.501102219923603,7.784976926011592,1.376457987143694,0.12051789171906402,59.85236832133384,19.704736642667676
MA-3,MA,3,2022,2020 Census,MA-2022-Congressional-district-data.zip,781102,473766,170217,54868,71810,11614,1392,611501,393019,119115,38672,52040,8601,1049,315240,179093,128143,60.653538206277794,21.7919042583427,7.024434708911256,9.193421601788243,1.4868736733486791,0.1782097600569452,64.27119497760428,19.47911777740347,6.324110671936759,8.510206851665002,1.406538991759621,0.171545099680949,58.291671548907026,16.58334309781406
MA-4,MA,4,2022,2020 Census,MA-2022-Congressional-district-data.zip,781103,608591,47651,42292,61971,8280,972,615677,496109,31266,28391,43962,5901,699,351285,202095,141256,77.91430835626032,6.10047586553886,5.414394772520398,7.933780820199129,1.0600394570242337,0.12443941452023613,80.57942719965176,5.078312166931687,4.611346533978043,7.140432402054974,0.9584571130641554,0.11353355736855526,58.859592661736826,17.719185323473646
MA-5,MA,5,2022,2020 Census,MA-2022-Congressional-district-data.zip,781101,504362,81745,52735,113440,7738,955,631188,422500,59266,39564,87296,5787,727,349713,238714,103879,64.57065091454243,10.465355952687297,6.751367620832645,14.52308984369499,0.9906529373282073,0.1222633180600204,66.93726750191702,9.389595492943466,6.268180003422119,13.830427701413841,0.9168425255232989,0.11517962952400869,69.67859822004536,39.35719644009072
MA-6,MA,6,2022,2020 Census,MA-2022-Congressional-district-data.zip,781101,598923,84783,39093,45694,8995,914,624046,496648,57360,27150,32796,6595,628,386206,216078,161216,76.67676779315352,10.85429413097666,5.004858526618197,5.84994770202573,1.1515796292668938,0.11701431697053262,79.58515878637152,9.191630104191038,4.350640818144816,5.255381814802114,1.0568131195456745,0.10063360713793534,57.27045752119037,14.540915042380743
MA-7,MA,7,2022,2020 Census,MA-2022-Congressional-district-data.zip,781102,302053,171010,206558,102587,11644,1571,653761,275583,126572,158657,90316,9098,1292,271812,221292,45812,38.67010966557505,21.89342749090388,26.444433633507533,13.13362403373695,1.4907144009361133,0.2011261013286357,42.15347810591332,19.360592020631394,24.268348830841852,13.814834473148444,1.3916400641824764,0.1976257378460936,82.84862824967054,65.69725649934108
MA-8,MA,8,2022,2020 Census,MA-2022-Congressional-district-data.zip,781102,517990,53050,108481,83144,7729,1058,637174,440369,38201,78579,65087,5796,798,354202,213227,133655,66.31528276716742,6.791686617112746,13.888198980414849,10.64444848432087,0.989499450775955,0.1354496595835115,69.1128326014558,5.995379598037585,12.332424110211653,10.214949134773233,0.9096416363505102,0.12524051514970794,61.46960637911451,22.939212758229022
MA-9,MA,9,2022,2020 Census,MA-2022-Congressional-district-data.zip,781102,648055,46502,41155,14872,11889,1016,638761,544254,30908,28865,10669,8589,765,390760,202195,180253,82.96675722248823,5.953383809028782,5.2688381286951,1.9039766893440293,1.522080342900159,0.13007264096110366,85.20463835456454,4.838742503064527,4.518904566809808,1.6702647782190836,1.3446343781163848,0.11976310388392529,52.86862527716186,5.737250554323725
MD-1,MD,1,2022,2020 Census adjusted,MD-2022-Congressional-district-data.zip,771925,556865,43036,130577,26324,15712,1346,607726,455671,27377,94079,18575,11674,912,346105,127773,208145,72.13978041908217,5.575153026524598,16.915762541697703,3.4101758590536644,2.0354309032613274,0.17436927162612947,74.97967834188434,4.504826188117671,15.480496144644132,3.0564761092992567,1.9209314724069728,0.15006762916182623,38.03696140129436,-23.926077197411274
MD-2,MD,2,2022,2020 Census adjusted,MD-2022-Congressional-district-data.zip,771926,458101,46530,200303,56186,12369,998,606852,378642,30831,147706,41572,9439,678,342648,180009,151113,59.345196301199856,6.027779864909331,25.948471744700917,7.278676971626814,1.60235566621671,0.1292870041947026,62.39445532024283,5.080480908030294,24.339707210324757,6.850434702365651,1.5554039535174968,0.111724110656305,54.36334644028485,8.726692880569699
MD-3,MD,3,2022,2020 Census adjusted,MD-2022-Congressional-district-data.zip,771925,440188,69306,153103,99064,14220,1543,593206,359531,45052,109182,70477,10871,1065,351909,188308,151374,57.02471094989798,8.978333387310943,19.833921689283287,12.833371117660395,1.8421478770605952,0.19988988567542185,60.60811927054008,7.594663573868099,18.405410599353345,11.880695744817146,1.8325842961804162,0.17953291099550578,55.436555366489834,10.873110732979669
MD-4,MD,4,2022,2020 Census adjusted,MD-2022-Congressional-district-data.zip,771925,82172,193821,451323,46901,15843,1305,599171,73778,131605,358207,38436,14951,1069,266897,233134,28160,10.645075622631733,25.108786475370017,58.467208601871945,6.0758493376947245,2.0524014638727857,0.16905787479353565,12.313346273434462,21.96451430392993,59.78376790599011,6.414863202658339,2.4952809798872106,0.17841317420235625,89.22286772754063,78.44573545508125
MD-5,MD,5,2022,2020 Census adjusted,MD-2022-Congressional-district-data.zip,771924,338267,55443,334313,35545,17866,1991,597544,272785,36063,256656,25284,13369,1310,332811,202718,121301,43.8212829242257,7.182442831159544,43.3090563319705,4.604727926583446,2.3144765546867307,0.25792694617604844,45.65103155583522,6.035204102124697,42.951816100571676,4.231320204035184,2.2373247827775025,0.21923071773794064,62.56361509664557,25.127230193291133
MD-6,MD,6,2022,2020 Census adjusted,MD-2022-Congressional-district-data.zip,771926,466291,103695,114854,77692,14787,1418,600128,381499,69774,83444,56660,11796,974,310669,152052,149161,60.4061788306133,13.433282464899484,14.878887354487347,10.064695320535906,1.9155981272816307,0.18369636467744319,63.56960515090114,11.626519675802495,13.90436706835875,9.441319185240483,1.9655806761224273,0.16229870960861684,50.47989296610704,0.959785932214081
MD-7,MD,7,2022,2020 Census adjusted,MD-2022-Congressional-district-data.zip,771926,229512,65598,433275,35011,13640,1046,610826,198323,43910,334297,29375,11233,842,272604,209299,55738,29.732383674082747,8.497964830825753,56.12908491228434,4.5355383806219765,1.7670087547251938,0.1355052168213015,32.46800234436648,7.188626548313268,54.72867887090595,4.809061827754549,1.8389852429333395,0.13784612966704102,78.9697287548531,57.939457509706195
MD-8,MD,8,2022,2020 Census adjusted,MD-2022-Congressional-district-data.zip,771926,341867,152244,146611,126121,12307,1382,599749,281131,107650,109418,96180,10300,999,342977,255209,78256,44.28753533369779,19.722615898415132,18.992882737464473,16.338483222485056,1.5943238082406863,0.17903270520749398,46.87477594793822,17.949175405044443,18.243965392189065,16.036708689801902,1.7173851061027197,0.16656968165015698,76.53246967447858,53.06493934895716
ME-1,ME,1,2022,2020 Census,ME-2022-Congressional-district-data.zip,681179,609297,15016,20868,16273,13311,800,557050,507050,10166,13089,11477,10033,576,389156,208683,158625,89.44741396901549,2.204413230589904,3.063511940326992,2.3889462241202386,1.9541119147830452,0.11744343263664911,91.024145049816,1.824970828471412,2.3496993088591687,2.0603177452652366,1.8010950543039224,0.10340184902611974,56.81417230226404,13.62834460452808
ME-2,ME,2,2022,2020 Census,ME-2022-Congressional-district-data.zip,681180,618967,11593,15436,9200,20191,819,553035,510454,7490,8871,6534,14772,572,354291,145608,187596,90.86687806453507,1.701899644734138,2.26606770603952,1.3505974925863942,2.9641210840012917,0.1202325376552453,92.30048731092968,1.3543446617302701,1.6040576093737287,1.1814803764680355,2.671078683989259,0.1034292585460233,43.69935534987575,-12.601289300248496
MI-1,MI,1,2022,2020 Census,MI-2022-Congressional-district-data.zip,775375,693536,15847,12086,7680,40338,1098,633080,575217,10255,8525,5386,28298,678,400854,159758,230204,89.44523617604385,2.043785265194261,1.5587296469450267,0.9904884733193616,5.202385942285991,0.1416088989198775,90.86008087445505,1.6198584697036709,1.3465912680861818,0.8507613571744487,4.469893220446073,0.1070954697668541,40.96758145665475,-18.0648370866905
MI-2,MI,2,2022,2020 Census,MI-2022-Congressional-district-data.zip,774997,680601,36060,22794,7723,22360,807,606868,541129,23154,16673,5161,15972,480,347770,125672,210837,87.81982381867284,4.652921237114466,2.941172675507131,0.9965199865289801,2.8851724587320984,0.1041294353397497,89.16749606174655,3.8153272210760822,2.7473849337912033,0.8504320544171056,2.63187381770006,0.07909463013373584,37.345806501460586,-25.30838699707883
MI-3,MI,3,2022,2020 Census,MI-2022-Congressional-district-data.zip,775414,543947,82760,105280,29900,17973,1063,597448,442096,52640,70012,20945,12616,678,357127,179361,166394,70.14923640790597,10.673008225283526,13.577263242603307,3.8560046633153386,2.3178585890891834,0.13708805876602692,73.99740228438291,8.81080863941297,11.71850939328611,3.50574443298831,2.1116482103881844,0.11348267966417161,51.87517172564388,3.7503434512877614
MI-4,MI,4,2022,2020 Census,MI-2022-Congressional-district-data.zip,774600,581638,66314,82080,25242,19716,967,593972,465772,41861,53347,17493,13886,642,357061,161143,185027,75.0888200361477,8.561063774851537,10.596436870642913,3.2587141750580946,2.5453137103020915,0.12483862638781307,78.41649101304439,7.047638609227371,8.98139979662341,2.94508832066158,2.3378206380098727,0.1080859030392005,46.55024987722795,-6.899500245544097
MI-5,MI,5,2022,2020 Census,MI-2022-Congressional-district-data.zip,774544,654497,40121,44448,10674,20861,708,606306,525147,25025,29565,7358,15067,474,338966,127920,200954,84.50094507219733,5.179951042161582,5.7386023260137575,1.3781011795327316,2.693326654134562,0.09140862236361007,86.6141849165273,4.127453793958826,4.876250606129578,1.2135786220159457,2.485048803739366,0.07817834558787147,38.89635544311803,-22.207289113763935
MI-6,MI,6,2022,2020 Census,MI-2022-Congressional-district-data.zip,775273,536084,38423,91635,92062,14831,1018,619426,442928,26864,67116,68823,11145,730,393511,241285,143283,69.14777117221934,4.956060639284484,11.819707380496935,11.87478475324176,1.9130035484274572,0.1313085842019521,71.50620090212551,4.336918372816124,10.835192581519019,11.11077029378812,1.7992463990856051,0.11785104273956856,62.74182979343055,25.4836595868611
MI-7,MI,7,2022,2020 Census,MI-2022-Congressional-district-data.zip,775238,619440,43903,61098,31172,18187,1026,611160,501351,29147,41539,23008,13356,722,386785,190795,185259,79.90320391931252,5.663164086383794,7.881192614397127,4.020958724933505,2.3459892316940087,0.13234645360521544,82.03269193010014,4.769127560704234,6.796747169317364,3.764644283002814,2.18535244453171,0.11813600366516133,50.736064501374806,1.472129002749605
MI-8,MI,8,2022,2020 Census,MI-2022-Congressional-district-data.zip,775229,569036,41495,132430,12571,18983,796,606390,462261,26926,91882,9005,14019,494,369139,188208,170523,73.40231080106652,5.352611937891901,17.08269427485298,1.6215853638086295,2.4486958047235077,0.10267933733129178,76.23163310740613,4.440376655287851,15.152294727815432,1.4850178927752766,2.31187849403849,0.08146572337934332,52.46493890965654,4.929877819313079
MI-9,MI,9,2022,2020 Census,MI-2022-Congressional-district-data.zip,774962,681480,29890,25456,15113,17123,576,606770,543625,19068,16550,10076,12316,367,389170,138689,240188,87.93721498602513,3.8569633091687074,3.2848062227567287,1.950160136884131,2.209527692970752,0.07432622502780782,89.59325609374227,3.142541654992831,2.727557394070241,1.6605962720635496,2.0297641610494916,0.060484203240107455,36.60528350889603,-26.789432982207945
MI-10,MI,10,2022,2020 Census,MI-2022-Congressional-district-data.zip,775218,563998,23457,116066,54707,13855,765,620272,469713,15848,81191,40047,10323,529,361151,178881,173092,72.75347063664672,3.0258585326966094,14.972046572706,7.056982681000699,1.7872392023921013,0.09868191915048412,75.72693914927645,2.5550081254675368,13.089580055201589,6.456361080300256,1.6642698687027626,0.08528516521783991,50.82236421543698,1.6447284308739591
MI-11,MI,11,2022,2020 Census,MI-2022-Congressional-district-data.zip,775568,529713,41334,113756,76277,12795,688,624065,442233,27866,84964,56976,9546,508,399072,231368,158160,68.30000722051452,5.329513337321808,14.667443731561901,9.834985455820766,1.6497586285148433,0.08870917830544839,70.86329148406016,4.465239999038562,13.614607452749313,9.129818208039227,1.5296483539374905,0.08140177705847948,59.3970138218562,18.79402764371239
MI-12,MI,12,2022,2020 Census,MI-2022-Congressional-district-data.zip,775247,356248,25253,363437,20578,12651,730,596111,282914,17013,272419,15570,9492,504,332755,244906,80408,45.95283825671044,3.257413443715358,46.88015561492015,2.654379829912273,1.631867004967449,0.0941635375564175,47.45995292822981,2.8539986680333027,45.699374780871345,2.611929657396022,1.5923208932564572,0.08454801203131632,75.28295738886122,50.56591477772245
MI-13,MI,13,2022,2020 Census,MI-2022-Congressional-district-data.zip,775666,285433,79565,373556,28229,16785,1013,592734,234410,51978,277723,20592,12435,697,290572,216534,67011,36.79844159728543,10.257636663202977,48.159388190277774,3.639324142092086,2.1639468534137114,0.1305974478706041,39.547250537340524,8.769194950854851,46.85457557690296,3.474070999807671,2.0979056372673073,0.11759068992161745,76.3667142781569,52.73342855631381
MN-1,MN,1,2022,2020 Census,MN-2022-Congressional-district-data.zip,713311,587883,51121,34801,25845,11506,1278,549351,470076,31285,20105,17666,7832,822,338821,152809,168518,82.41608498957677,7.166719705710412,4.878797607214805,3.623244279143319,1.613041155961425,0.17916448786013395,85.56933545219722,5.694901802308542,3.659773077686215,3.2157946376724533,1.4256823051200416,0.14963111016453962,47.55560534906808,-4.8887893018638335
MN-2,MN,2,2022,2020 Census,MN-2022-Congressional-district-data.zip,713312,536985,54131,56813,48872,14352,1182,535271,422973,34031,32860,33070,9432,765,363995,183075,161560,75.28052240814678,7.588684895249203,7.964677448297519,6.851419855547082,2.012022789466601,0.16570589026961555,79.02034670288508,6.357714129851981,6.138946440214396,6.17817890377024,1.7620980774224646,0.14291826009628766,53.121418312127325,6.242836624254646
